FID	IID	ENSG00000152931.6	ENSG00000183696.9	ENSG00000139269.2	ENSG00000169129.8	ENSG00000134602.11	ENSG00000136237.12	ENSG00000259425.1	ENSG00000242284.2	ENSG00000235027.1
HG00361	HG00361	0.104928939257671	5.15210751742649	1.94963602048104	1.41356021446814	25.6398211280764	1.46283486494646	0.035011436966916	0.777995934104865	0.229848003954985
HG00362	HG00362	0.0139704789426867	4.96128430844674	1.98475297140263	0.419249850434671	21.8301275705964	0.804418195208653	0.174221989579184	0.992053278731518	0.393830322066125
HG00364	HG00364	0.131620147388923	4.49817858091976	0.68968777683427	0.157664258613262	23.5104937163902	2.81361205808501	0.0107760667651708	0.402337121060229	0.165160750332997
HG00365	HG00365	0.0731642205298325	7.67115517546004	2.03330923396089	0.442198250262837	23.464064648192	2.31993155983367	0.0759943027139304	1.40642760856217	0.227829119121066
HG00366	HG00366	-0.00897060784464539	7.73223208563254	3.56360062194279	1.38408096036212	21.6516204436382	2.46713564388706	0.0225439598060625	0.505652898095445	0.269514735039996
HG00367	HG00367	0.0856577367638619	5.86463287360598	2.19941002009783	0.44272447977067	21.5383145140801	2.3050861154722	0.0313099541699081	0.250074054762173	0.0902210586903026
HG00369	HG00369	0.207407466106951	6.42908241895629	3.13612686424614	0.338213566790786	27.3358297585852	2.82052334932009	0.00298097440907967	0.415006982916418	0.162301881385838
HG00371	HG00371	0.0503114083278564	7.09464307629909	1.96725277876881	1.70113240983496	26.6145920380891	1.17683371366655	0.240656737046258	0.396388578640733	0.199945315801663
HG00372	HG00372	0.0704357763462605	6.95457576335406	2.17663512159035	1.91341025229674	24.1475653835985	1.83688412166008	0.0406771086055574	0.480576623829647	0.250882546873441
HG00373	HG00373	0.150756806797716	5.92137899447449	1.52233042495586	-0.345270541274855	20.9799662312757	3.05412051271902	0.0718158070942837	0.675020333926202	0.152720098308684
HG00375	HG00375	0.116319491826065	5.33504119011668	0.50190751436065	1.09547708664855	23.461596804925	2.24688753951763	0.02283868844177	0.283604045142821	0.165208262254607
HG00376	HG00376	0.0882672396180788	7.05275075305459	3.52590042327535	-0.232838654530237	23.0167349657288	1.64339971184602	0.0230302226689761	0.528180784955442	0.259715610428944
HG00377	HG00377	0.0908459192558609	6.49071629525029	2.58650911858877	0.858390210409715	22.0270600968813	3.26111953669079	0.0247269195404024	0.302113649145908	0.163877214506374
HG00378	HG00378	0.0595966590324658	3.33992467326466	2.14460024169759	2.22166720683042	25.3834508799565	1.90124577071557	0.019854973978487	2.17679235389211	0.25042496649527
HG00379	HG00379	0.166064641155022	5.07327501395391	1.91388728400577	0.482440624092402	20.8894512311777	1.67527708259163	0.0122575456389672	1.02053038975159	0.239832288971379
HG00380	HG00380	0.0124382473548289	4.1265850156831	2.05501202507038	0.812915439052097	24.3575355196027	1.75441101508809	0.0266549886794022	-0.00681560134370285	0.232768243997287
HG00381	HG00381	0.0250361605115997	6.12159766841075	3.84561367119016	0.616562456548469	25.7900776855449	2.86892934187982	0.0523593766252874	0.270403480031556	0.194784800802737
HG00382	HG00382	0.000657349557789927	6.76578502196921	2.86949519527042	0.216694917911092	30.3482592406833	3.62773460917643	0.253767045923626	0.496539446670512	0.193053596525061
HG00383	HG00383	0.129437080300563	5.04326293633639	2.03839549552596	1.59772515775092	25.9773870310894	0.880269349757926	0.0213945497073722	0.990300069757536	0.232333056309518
HG00384	HG00384	0.0244144486207522	6.591073544479	3.64052557882461	0.66002396297176	20.7598458028227	1.06362143201599	0.111921685530862	0.266764374183225	0.16534885387008
HG01334	HG01334	0.178305023862195	10.8370555941876	1.9695855099622	1.23776894601108	27.4018146943722	3.19689983876059	0.0364576114299398	0.188994540990963	0.255781174331209
HG01789	HG01789	0.112426705152573	10.1908755419989	3.45623900150114	1.4975729764424	26.6591337437172	1.87410576045284	0.3023266003807	0.272556149471433	0.290532786323985
HG01790	HG01790	0.219778731071979	5.71549051974322	1.52136026335074	2.01123900717623	31.4532765210137	2.31182731043664	0.0169134848295594	-0.173991050910471	0.399486293276976
HG01791	HG01791	0.0164186518827719	10.8413252693508	2.75655386451698	1.32319371373879	26.6282455087732	3.65676937322214	-0.0285949703988626	0.428808967527735	0.148630341179629
HG02215	HG02215	0.0762984035755633	4.61854705805844	2.64472008882645	0.995093038818714	25.0675727220296	3.47627471469211	0.0218915773306463	0.169750667595008	0.143750681103949
NA06984	NA06984	0.170864486803976	6.32728462313167	3.90355887233736	-0.591980590720778	25.3258098340581	3.77720202241188	0.456822402320172	0.756442083622432	0.358602577346473
NA06985	NA06985	0.00143663204881531	4.28581499434757	2.21624051471737	-0.506771769860635	22.4320940680667	2.62898225057371	0.00708356354401572	0.608327521574934	0.247738308251591
NA06986	NA06986	0.0393062496826785	6.9003579548057	4.87004986271677	-1.36036740489276	29.4909296824036	2.7178336559649	-0.00918851464845116	0.238086728305096	0.167750006634562
NA06989	NA06989	0.126327238281565	4.86737782537885	1.57536496361198	1.44659435594216	26.037266143052	8.85122799118866	0.0170835667517238	-0.391086393684289	0.178252241399285
NA06994	NA06994	0.0381522508059202	5.405724285143	5.32469769954968	-0.672111619214678	21.8685788944156	2.0315241968792	-0.01865121288046	1.31139930898854	0.232844949300789
NA07037	NA07037	0.0908737489639848	8.30258494687534	3.55360289581535	1.26416619630827	25.7741255247436	0.848672102276353	0.262565894308424	0.976568053025804	0.0994607413525317
NA07048	NA07048	0.356200091226764	7.38501382575463	2.94559070153522	1.95722520586869	28.8872991185971	2.98898818572341	-0.0367621586512172	-0.132686927511061	0.0147397714887931
NA07051	NA07051	0.067860072170502	5.96798641394192	2.2912323988207	4.88999660380228	29.500347098521	2.07515796777438	0.0223894153429262	1.50288152126028	0.131297878257289
NA07056	NA07056	0.202270693583494	7.11225855096992	2.77238037851877	0.0264532808587654	20.8146798163807	2.22460103475544	-0.0121300596443774	0.728231871774794	0.15420246154523
NA07346	NA07346	0.0450519853871	2.62110935373886	0.981279616105474	0.519765993632252	23.5385808109077	1.43249531226482	0.121393347358528	0.191273503998261	0.22395643752566
NA07347	NA07347	0.0560771430962686	2.94492382974538	1.90047973667292	2.12078037260156	29.5891558197737	0.31180303285512	0.0705043499045818	2.05576250818321	0.0702005154874994
NA07357	NA07357	0.103966364379715	7.6933133197829	3.56866334008899	1.63578761522108	29.6421611418765	1.74768348925587	-0.00756213373363493	0.603766795906016	0.217727332327012
NA10847	NA10847	0.0902132507270556	5.03928770238848	3.28739685866264	-0.767334597948726	25.4257840656931	2.80949436552783	0.020126036519218	0.58726205035239	0.149150921029289
NA10851	NA10851	0.0857180343885349	4.80277876619244	2.15262551106244	5.82395122823649	27.8094548124163	2.93837058822214	0.0585616096702707	0.760180170492242	0.231957977513749
NA11829	NA11829	0.0156674428621623	5.65700588438624	1.98703624458929	0.384703445753781	28.7663738129995	2.15254643153491	0.0195115476216571	0.402801346704804	0.126133517921961
NA11830	NA11830	0.00075869284936704	5.98328150412577	3.27168267535772	5.5443599240756	17.0036868795876	2.44880603196625	0.0144620091416439	0.436821382423395	0.112734485464514
NA11831	NA11831	0.0373949149978881	1.19631131038643	0.982838883231329	0.475911477437181	22.5862293389775	0.784540619940573	-0.0104746846243955	0.000719518844328082	0.143750104448524
NA11832	NA11832	0.105773185825451	5.61507371067042	8.64590648718953	0.497257477660056	20.6200311976486	1.59451520031996	-0.00567897894683651	0.730576177722705	0.357665401072023
NA11840	NA11840	0.170939386284488	0.0559963932630447	4.08327944062374	0.82004882154365	21.3809972553673	0.877076135804676	0.0139919008153306	-0.628406456967088	0.0455755981124207
NA11843	NA11843	0.188974024470281	9.69557591445626	2.70688244457258	-0.82010910007462	22.7265552471811	4.33633298772233	0.0260135527309248	0.509381965893792	0.210396962706443
NA11881	NA11881	0.100142242465454	5.69575487140481	2.52291101631213	0.353656217308847	22.4710961641842	1.6663724448832	0.00975979068362409	-0.000805102943311931	0.243363283769659
NA11892	NA11892	0.168259192293963	3.62703689594347	0.765032322720596	-0.308795224707004	31.7706541698626	3.24939141708605	0.447007302988915	0.534896601177614	0.229640942593806
NA11893	NA11893	0.0959038641368072	3.7106592612002	1.6333013983019	0.30617855127101	24.8360103302523	1.96300247776221	-0.00730557064193148	0.730087435189901	0.18221785538035
NA11894	NA11894	0.0611577032758283	4.06609042432739	4.89775426473922	-0.397414388199733	25.4292854546001	2.40198869669835	0.0330542236906558	0.0131623457884117	0.239106830696671
NA11918	NA11918	0.0931552059156807	8.79936463254865	2.79259045812115	0.803062766411537	30.1362590234478	2.42638857615466	0.00248246053822007	0.116508116150788	0.149653471996299
NA11920	NA11920	0.0502562623367536	7.48432424254042	2.39784634213739	-0.459463050818438	30.1736729669452	3.89268054258052	0.394508054453223	0.386194924457676	0.116589919739969
NA11930	NA11930	-0.024465012778347	7.95119814979498	4.14235469892289	2.16212780781606	21.5023627259116	2.65639591326786	-0.00706314521013221	0.537504806556144	0.061457647849202
NA11931	NA11931	0.175799077596009	4.84641088609335	2.16973137778584	5.9274694600699	20.3736873561045	2.37658786414117	0.0214308066790998	0.515286850276159	0.236836941440795
NA11992	NA11992	0.139556328814085	4.82625417779827	2.02451694330434	1.74558458316605	27.7558265255646	2.32041366423878	0.182661783898332	0.385316101167224	0.189601396996613
NA11993	NA11993	0.0956880824801002	3.87211263532058	1.4929708306673	0.233997303202294	23.1631094513555	2.27691518579285	0.00875578105346622	0.18680189624668	0.0982528150534688
NA11994	NA11994	0.0618335752622219	3.37936752004343	2.0091601348142	1.10494201451836	30.7225555611842	1.61322005073462	0.0120650365236752	1.14879717624084	0.171807311281534
NA11995	NA11995	0.0213288261540462	4.45046532259342	1.60230980359422	1.31912918202812	21.4474157832298	1.6475148348775	0.0197295314369455	0.134652983243703	0.12487460936628
NA12004	NA12004	0.0383998415958773	3.97503071570382	1.26110864698231	0.930765544092314	20.6409730156253	1.73957843869099	0.0431383103426716	0.98632147389227	0.0495263359434061
NA12005	NA12005	0.181745440535003	6.70095501896402	1.42163724255913	2.92403864300604	24.241091233128	3.14136222567494	0.0422291403031359	0.473134120437101	0.249901084189736
NA12006	NA12006	0.07058402114019	2.02108255878984	4.32340892154788	1.29593081874565	25.9392869955891	0.885209153843475	0.134329347379764	0.945628444306452	0.113198321404171
NA12043	NA12043	0.138664593393147	2.37032863362051	1.05059706007643	0.887449854793533	22.117882385615	1.03947364643412	0.019538443666687	2.76368087997134	0.145780777866538
NA12044	NA12044	0.00131991340084563	5.86411157637316	0.731399099987894	2.29531230137014	22.6465606298593	1.90757764459427	0.108499169123766	0.479930521144553	0.398948995073901
NA12045	NA12045	0.0141310559123871	2.48028766605079	0.722264486149192	2.54279979666018	23.3371524900954	1.78018033169542	0.0707161306809866	1.54260383059632	0.187457199863782
NA12058	NA12058	0.130213312874086	3.27930276956109	1.13204511628985	50.9963842808911	33.3777717869183	1.22592464770842	-0.0387873515395049	0.662234725938492	0.195865949919081
NA12144	NA12144	0.0344045905805945	5.1198324745668	1.28100901859935	3.01294544799058	19.4370095828608	1.71662900462886	0.0284873249605655	0.366433577432236	0.235565619062286
NA12154	NA12154	0.0323145847657266	5.23597151680302	2.01837402310782	0.418584811808436	25.6162957619439	4.07319838192514	0.0162603891951352	1.10676786647753	0.296806119241798
NA12155	NA12155	0.0711900179510332	2.82883137438916	1.21272497894411	1.63349769868436	21.2343849073696	0.372988168733438	0.0582936457032837	-0.0676690311708431	0.279149494226249
NA12156	NA12156	0.00317590627910599	9.19019249801106	3.89977670822991	-0.162097265912714	30.3080574935776	2.4813160887339	0.171652627112472	0.423048542686702	0.354205653807623
NA12234	NA12234	0.0508218561578058	3.00583219530221	1.35077442751085	0.38426286378049	24.8639373901155	2.87342827819536	0.117299606296001	0.530152024529236	0.107233924469628
NA12249	NA12249	0.119766096916977	5.36626377758421	1.53439963163533	0.102202945415636	29.2666299936056	2.629312748126	0.0120813953923601	0.417661195545393	0.163591154691139
NA12272	NA12272	-0.0103462733322354	6.79044182964299	1.47117575937718	1.01695746409343	26.321875484056	3.08184149044773	-0.00339002570849745	1.56120927488127	0.178416971198692
NA12273	NA12273	0.163697196683006	6.61507388026512	2.70333910084234	-1.00173954552492	22.7522534790514	2.5966233107613	0.0534532530796297	0.818076336541151	0.248538333865012
NA12275	NA12275	0.0649074797450437	5.37623238588653	2.86265427070474	0.526841268661576	24.9678451369467	1.7249864755446	0.0226840554750831	0.106031264865359	0.163344505363396
NA12282	NA12282	0.0937492681838767	5.28515739224572	1.85887100598612	-1.2061199999602	23.9619655284372	1.66933085353417	-0.00070370068153594	0.280443371609175	0.0713131374983318
NA12283	NA12283	0.0254309088639613	5.57759931987878	1.00619725365397	1.20403716089867	30.0230679973402	1.37110344513984	0.147012855198352	0.44321360732454	0.218047034287735
NA12286	NA12286	0.238751590526732	7.57067176257689	1.67067466930414	-1.43079854165521	22.4192255943706	3.16411493376352	0.203240985277954	0.417167650168069	0.200925682946197
NA12287	NA12287	0.048464732964529	8.41201719057274	3.45210568319878	1.59705381409575	22.4241098915481	-0.317282368020718	0.0668901036762458	3.25411729349741	0.410644233560446
NA12340	NA12340	0.0128388094157369	4.64973235029146	1.90581347037652	5.05658827653984	23.7708956403752	2.41603636184468	0.0443713465465534	0.916668415382015	0.164199267697063
NA12341	NA12341	0.133811443653109	6.90310569212313	1.97396762566233	2.43796062024094	23.4998832476944	2.68540017273785	0.111968365331119	0.401536051479861	0.248489936728601
NA12342	NA12342	0.0763941354890675	4.27163478115383	1.87321687142622	1.10711419850444	22.6675446639839	1.58214591393104	0.0641786478497257	0.438610622602492	0.153999346523398
NA12347	NA12347	-0.0225985142121496	6.23320994700861	3.74251339885574	-0.54634370283185	33.7966284332388	2.82965836750841	0.320064628577031	0.139869222150627	0.137167226911998
NA12348	NA12348	0.0248637416299418	5.48806245847573	4.1168348074104	1.53567919454595	23.7600003804788	5.20078467781208	0.0330677552433619	1.04176248554502	0.0312536253350442
NA12383	NA12383	-0.0239869365085605	4.97125189095355	2.81166041572831	6.09363485176739	22.1640086146391	1.99841982593217	0.0058884782621262	0.475129837165773	0.210356491144215
NA12399	NA12399	0.18232562605507	4.17914208058841	4.12258103470723	0.942775121925048	17.2524173521829	0.464929814755102	0.00448229531577281	0.198520070816395	0.285984573049667
NA12400	NA12400	-0.026730458098342	3.90877197742647	4.56431993652544	-0.135528759009644	25.1628208645757	3.00660817166848	0.0234486704651774	0.373955637784659	0.338375686187097
NA12413	NA12413	0.0345193855454379	5.48900295238421	1.9373003318843	7.50945799817211	27.663300703246	2.39881553359018	0.0208827558828585	0.215038095132814	0.158472874050044
NA12489	NA12489	0.0309633147397414	6.36180182456211	2.39247824712223	0.760375255646594	22.3144930788242	2.95112891693554	0.352770394504492	0.626526980774185	0.225402357872592
NA12546	NA12546	0.0215658892300426	5.02199734191821	2.56201104560853	0.647137715380587	26.6130012183541	1.70409467440814	0.13337603468227	-0.243517633727451	0.298288886612465
NA12716	NA12716	-0.00815599516608301	2.78333962324904	2.11134087304779	-1.26534352170953	21.7861652822678	1.87574764629943	0.0769544207195253	0.372583340239416	0.221178979870143
NA12717	NA12717	0.179819458408301	5.7001827813247	1.47592649010647	-0.853986782577532	26.2922283734893	0.829241976377072	-0.012460643178542	0.965053848428661	0.222849099557765
NA12718	NA12718	0.0420758255335193	2.72833680244518	2.37273460611885	0.682637143213328	23.2397821217704	0.710671295763786	0.377263351616724	0.690263144218274	0.139280672795157
NA12749	NA12749	0.0775662909085005	2.21119102548756	2.6144005485674	0.248883666226718	23.8626816019531	1.29335026425301	-0.00897788272350325	0.061962839660278	0.115478254153563
NA12750	NA12750	0.121457903431725	3.59090123115852	-0.47376455739378	0.190032179867706	23.4395762528825	1.71058442139123	-0.0158412256336092	0.752889602218758	0.0794769997043083
NA12751	NA12751	0.0501797365711088	5.54840390204554	0.785324323669543	2.94496000898088	24.0398604274271	1.30889756996858	-0.0119628981883615	0.407161293090614	0.363126967041988
NA12760	NA12760	-0.013068705052705	5.6993018069845	0.854368236750892	6.14775938588575	27.0657630072986	1.48001840050601	-0.0122622324467877	1.50317537014154	0.180838724110016
NA12761	NA12761	-0.0117706310382293	1.90391425889953	-0.0603169479585328	0.155844109844531	21.8414306562651	2.11530017644091	-0.0313140535515261	0.132741264661087	0.223028171836474
NA12762	NA12762	-0.0076846274805948	4.6817776497723	0.633173324718005	0.136670460898705	23.9811238308635	1.87037418161812	-0.0162343627902165	0.305469539562408	0.241741666099924
NA12763	NA12763	0.0239064451768745	4.16948257099613	0.796195691816423	-1.38933077565221	21.4767645722019	2.6000570716896	0.175055340083221	0.346556356668001	0.232299774086681
NA12775	NA12775	0.126684484652034	5.47888419097706	0.674153886431187	-0.171592789621752	19.5088225193199	9.01204819773428	0.00179286184472448	0.495647860701507	0.223429542407115
NA12776	NA12776	0.00198730588671593	6.98586605827091	2.5677554296283	2.64625788935029	22.1895815040211	4.76749797300694	0.0621060598922529	0.487442408976227	0.147698845525314
NA12777	NA12777	0.0474933055189321	1.15227917139851	0.670117073131478	0.002907385038045	32.9087144692358	2.65110133557356	0.0197596992099238	-0.0155534187453887	0.211286117642978
NA12778	NA12778	0.0328257238660577	4.90917964551737	4.01360518850334	0.94691508049646	24.5755357850502	1.87291247551192	0.0804090480015068	0.29837751246955	0.187686471124198
NA12812	NA12812	0.0168765809276356	2.01180487392814	0.651036686061883	0.437024892547429	20.26664390929	1.8093111354217	-0.00353024736278902	0.275269289641884	0.159297140540812
NA12813	NA12813	0.0804581352200952	3.9185515265967	2.15520203406852	0.647306303453109	21.2124577760203	1.47184558722704	-0.00416444989788425	0.241281109931543	0.27730191811719
NA12814	NA12814	0.00600794543855381	2.11739900687777	-0.355656589827298	0.796852103505618	22.6442327303872	6.89061798593732	-0.00603254124758998	0.265111801077224	0.183553055309614
NA12815	NA12815	-0.0042296926435775	4.44503733294171	0.687617754550576	-0.925258325573701	21.1995422682156	1.9467342347928	0.0483971892245297	0.621239358257955	0.142109096162227
NA12827	NA12827	0.143565384105999	9.31508054777007	3.57108917240565	1.44604896070633	22.2623809458117	3.1494497884467	-0.00796416860471424	0.529832112198551	0.149410701870595
NA12829	NA12829	0.0305675275043766	6.78137058828551	3.14252271122307	1.90831990486509	26.8007402867504	1.2096514700899	0.0462649357050676	0.718051578246468	0.200359856417448
NA12830	NA12830	-0.00211776016509659	5.86740463290823	1.77377094091041	3.87425745924053	31.2973447203974	2.92925806662218	0.014789571280421	0.62883371689142	0.188780198344697
NA12842	NA12842	0.016837284669755	3.61855513763868	4.58555872600548	0.362275669372151	23.2468891376084	0.505170777180584	-0.0267565389633106	1.456958483879	0.168292334700019
NA12843	NA12843	0.153014632441554	6.88238975277733	3.97565463419656	0.748240377826697	26.1914460425609	2.38156262268729	0.24887948763926	0.331197400957422	0.262155927306107
NA12872	NA12872	0.176965592145146	3.44997238003726	0.876039594751389	-0.196976350447867	22.3816797956928	1.1487462815601	-0.026373592942381	0.238915231363833	0.231158560016282
NA12873	NA12873	0.0147593550639484	5.87285131144053	1.01492536495236	1.21146403517409	24.5377053359523	3.23712282654508	-0.00595483707700882	0.619156334823909	0.139545698015363
NA12874	NA12874	0.00980137694879837	2.35110979239151	2.79377109031972	-0.195439052649091	28.4879935172704	0.994616977703513	0.00850410693523383	0.408331882154893	0.218647440992786
NA12889	NA12889	-0.0056799008714184	3.34334020266962	1.87314129781362	-0.385039887726462	22.2494883362641	2.81223955768799	0.0037105188532507	-0.183227701936938	0.199919350892205
NA12890	NA12890	0.0813914950513886	4.70804851273683	1.57032603003708	1.47875832381696	40.1985254128006	3.48673408223238	0.0247260088009299	0.246669614608467	0.184731036532017
NA18486	NA18486	0.14905748366401	2.03180817157603	0.67105907471231	0.78642192221825	22.0232907591089	2.01712527125879	-0.0188467686729491	0.527775083228419	0.172435702774947
NA18487	NA18487	0.00229980202928794	8.42937175496481	2.47447470810577	1.77137059314294	34.524238713968	5.41748651739375	-0.0270060796380779	-0.108259050827696	0.105330973761433
NA18488	NA18488	0.174936474472573	9.57529184977452	2.4469365459579	0.0893383227941658	29.8338955824266	2.90879190965307	0.0364432060273815	0.773153322703115	0.199616716482239
NA18489	NA18489	0.116693118878958	7.55883313791607	2.7840578946298	0.623353578288957	21.9603925225532	2.06673524629845	0.118068613410734	0.491095552948994	0.384908901930561
NA18498	NA18498	0.120488913473878	2.73850494754195	0.276706568003916	1.58958643437416	23.8661971459306	1.96825210053486	-0.0240140473859982	0.249970156360859	0.15707809053461
NA18499	NA18499	0.244180517800834	5.89464725413288	2.34478055758903	-0.359730047328593	27.5589005372058	2.97599548766248	0.206561223425725	0.600393339484681	0.261499444325069
NA18502	NA18502	0.076240959274703	6.9453982156259	1.47646602294019	-0.4129101549173	30.323791557039	1.79670153747043	-0.0289992719001835	1.10831238620114	0.164520210226602
NA18505	NA18505	0.08566974490237	6.29965775160525	1.73874945537414	-0.13013705462345	29.9635178880467	2.60085377076416	-0.0185751613031541	0.131196326142251	0.105123412349008
NA18508	NA18508	0.0185481382376473	3.34694323123144	0.528710470561172	1.6872507841651	22.8995477891012	0.762659450211519	0.0290133838628365	0.301773501448018	0.249850964581582
NA18510	NA18510	0.0652012695214814	3.9521559927043	0.987017463625526	1.06405877494383	27.1736931438241	0.819825274169122	-0.0272794783908012	1.15855153451571	0.129426325171575
NA18511	NA18511	0.0548006247184382	2.9724194128387	8.310218276381	1.4357059286728	28.6482861373752	1.76575884382481	0.0642120065287584	0.468303186340609	0.0801977953569396
NA18517	NA18517	0.0307234474824413	8.25315693219304	2.10744623425258	1.71853285733187	22.9615716014429	2.50417938266929	0.0139601249425508	0.098367277908854	0.525267002177084
NA18519	NA18519	0.166694271452699	7.02145317165925	1.21730123593934	-0.779942807018696	26.5555472259248	2.43613483737711	0.00899924042010115	0.51462739126309	0.250512054719918
NA18520	NA18520	0.0293736262159749	3.14728892640666	0.429134984282497	3.96917517522964	39.2197793229428	2.73809895363489	0.0939166269260592	0.494255363446127	0.218248632286475
NA18858	NA18858	0.035268647782797	5.65028529561062	4.03755484926432	0.9073521245362	22.858583373809	1.40419692589009	0.00342869476817735	0.301338426522639	0.235367080253112
NA18861	NA18861	0.0747438616843779	4.39763525260179	0.100205664505873	1.81025490430043	39.2607933841039	1.99048527828476	-0.0251451474716479	-0.323991998133549	0.0506055323280198
NA18867	NA18867	0.141775543651818	5.74381779058376	0.467820812957769	3.31845772846113	23.0959224417658	3.110424389935	-0.00146969755730024	2.0778914904778	0.181510867150389
NA18868	NA18868	0.00821586692416458	3.99671695829877	0.746602656713237	-1.03705594255795	25.2589584580177	2.25106572900724	-0.0323110942820825	0.362676916366468	0.119685174237816
NA18870	NA18870	-0.00704168347248083	1.29994046810625	1.92888319267883	2.61464959120422	30.0710624062422	-0.350297689203397	0.0391880645582492	-0.308991672706343	0.120695444737471
NA18873	NA18873	0.0652407856695558	4.51015819013289	1.89663811678654	1.37350597466115	29.2620313057533	6.10525108694471	0.00543601952474145	0.25359169460659	0.274184649282699
NA18907	NA18907	0.0216850282704745	2.31332374029328	0.751942803575613	1.39577986702964	21.1512161927256	2.8191998638233	-0.00434926000481421	-0.078410322491035	0.111182109858355
NA18908	NA18908	0.04963611489429	4.68287287424205	3.7149081679462	2.25455568919714	28.3518993325783	1.27715753371444	0.211700072726607	-0.0551453449612735	0.176603473168125
NA18909	NA18909	0.0259104143281002	6.54663654558362	5.70335241278769	1.60186431781222	18.0323308650768	0.56939479759637	0.00136788607089061	2.3052327005392	0.190531068388672
NA18910	NA18910	0.0442445549324298	2.24004086910013	0.886562083242473	1.53881721978517	24.6715503633251	2.34663313109724	0.0986518337172757	-0.387925451459845	0.144268757754688
NA18912	NA18912	0.10656132195945	5.58529198072436	0.659661279611137	2.13824529547353	19.6052492646842	2.9554726989003	-0.0177053098954764	0.356959509895842	0.169311106914587
NA18916	NA18916	0.141997197117025	7.249615641032	3.12150260807531	2.40027539205705	23.7090911182247	2.33274126549312	0.0776775320915798	0.46247474803108	0.311769299893598
NA18917	NA18917	0.112156113868824	6.02638465223712	2.94656394088592	0.516331494703644	29.2387482870979	1.6696457109168	0.0510572547949502	0.331459153067473	0.305701971094908
NA18923	NA18923	0.105914886779606	5.29578355265198	0.623294547850747	0.825666369042344	25.3218105066451	0.0852452935916435	0.294852069514285	-0.15875664226681	0.150367341112129
NA18933	NA18933	0.228453276571308	5.63260520405853	4.13631305887215	0.826072936556786	22.7331833115547	2.5423251370455	0.0317069084818246	0.214260987041854	0.110484832543305
NA18934	NA18934	0.0674964721403979	2.08010851214574	8.3358059988205	4.32269796960507	38.7663982522522	-1.01378010606167	0.0204613668406563	3.250795911974	0.437115332956566
NA19092	NA19092	0.132800346092142	7.53065569626712	2.1808637953156	1.87584300923273	19.4933210996748	6.99467761491275	0.290019770534795	0.3670030412671	0.211994042816309
NA19093	NA19093	0.0381823720413187	10.7582262424091	3.57167884684902	3.70525998939414	23.5285967091054	2.55052152414967	-0.0225076823546182	1.86271131901089	0.222076952781385
NA19095	NA19095	0.0572457864291846	6.96701188602901	0.881249461900085	1.37865655604191	22.988090938558	0.0589321074198503	-0.0125240101432604	0.320587955064435	0.105735895583379
NA19096	NA19096	0.0337456957462015	4.92900481001226	0.237489769867981	2.99016174131968	30.1676282513274	2.68799635496518	0.0151607615790863	0.133030462177198	0.149157991447876
NA19098	NA19098	0.0431476416277921	14.1199913210379	2.75919763683053	2.33577551072069	27.3582502513939	2.10114578142536	-0.0292297558558844	-0.474327966054906	0.225242844508998
NA19099	NA19099	0.0267763025725823	12.5818054154129	1.16166284738125	1.17672864354322	38.1998497925683	3.65079780126023	1.35543026667192	-0.0635750383171326	0.220929603679463
NA19102	NA19102	-0.0207039125575553	5.09716915413825	2.91623501972917	3.39096871091586	27.2365687405124	1.89240370459334	-0.00786060847550993	0.655828025623417	0.193492163141821
NA19107	NA19107	0.0780327665240191	4.83751495525583	3.28615932243296	1.08034133289131	23.508786743256	2.35265458407087	0.346194087076346	2.36943834920302	0.208426736609644
NA19108	NA19108	0.0672208836182843	9.75700425844585	1.91978068662316	6.1032310199079	36.8947918822361	2.851624418371	0.11666857724741	-0.240806823699541	0.172085778809758
NA19113	NA19113	0.0525526763414313	6.66387406106213	3.15741263239776	1.71877229174112	23.7427382532284	0.986983282988097	-4.4921387594779e-05	-0.261901581533325	0.290689288383725
NA19114	NA19114	0.0518680497094313	4.85581809827076	2.59605700205683	0.0785178505470809	24.5611985570292	1.49431094561188	-0.0274860768871271	0.120910133176021	0.268670881878635
NA19116	NA19116	0.113968027882659	3.51554324062646	0.74633338971475	0.530875893140038	21.3848539624995	1.51228493855538	-0.00847795699130302	0.954642003419776	0.338086036160359
NA19117	NA19117	0.0394747088891888	6.38799566462504	4.34844388855448	0.777596314401553	24.8537837110669	2.66513140929778	-0.0186601343210744	0.0117083480311678	0.281867514288057
NA19118	NA19118	0.025045369822961	4.6078087380104	3.05947619355399	1.57275088236397	24.4628418983481	1.80187881061532	0.144617135743312	0.809788553818232	0.315066729071415
NA19119	NA19119	0.0978226989977329	4.44934460905136	2.80690384538276	1.42706716207269	31.8403326918954	3.95385199550476	0.0934977507641896	0.148642188349419	0.169133091441203
NA19121	NA19121	0.0863013581829629	4.92804492300443	1.44295215217887	0.778353490214332	23.2132387917791	4.30907518715196	0.00198522375030613	-0.0398744021239936	0.216393049280455
NA19129	NA19129	0.192015953926627	4.50575815221186	5.39139670930806	1.22310122268802	28.8598470484238	0.689923730426655	0.811584296991362	0.158024904607246	0.257860845953948
NA19130	NA19130	0.0914969338043735	6.41802501473978	1.37054917579502	0.365565344693485	24.6500214340609	8.380265907064	0.0313735680900157	0.46112179764153	0.226378208076479
NA19131	NA19131	0.0637292830425492	6.26994590141814	3.88987389591004	1.62480888843318	26.5124348696407	2.17792523496194	-0.0315584389929795	0.257184701226727	0.248824212127872
